Hash,Source Location,Function,Samples,Avg. Warp Latency,Top Stall #1 (Type),Top Stall #1 (% Samples),Top Stall #2 (Type),Top Stall #2 (% Samples),Top Stall #3 (Type),Top Stall #3 (% Samples),Instruction Mix,Dependency-Attributed Samples,Source,"Instructions""""Executed","Thread Instructions""""Executed","Thread Instructions""""Executed Pred On","Active Threads""""Per Warp"
0x4cb54dd505a6375d,textraster.comp:30,box_hits,0.004593029786278094,625,MIOT,0.4246331702979102,WAIT,0.28056914184081816,SELECT,4,6756,GlyphInstance gi = instances[idx];,0,0,0,0
0x28c74364e3f71e90,hiz.comp:59,main,0.004427607192819434,1766.0839483394834,LGSB,0.8856088560885609,TEXTHR,0.06918819188191883,IMCMIS,4,5734,} else {,0,0,0,0
0xb30202aaf0a0cae5,shadowblur.frag:50,main,0.002558944563008649,104.70630486831604,TEXTHR,0.8762968874700718,NOTSEL,0.05426975259377494,SELECT,2,7793,"vec4 n2 = texture(src, vec3(uv - pc.dir * 3.5, l)); // texels -3,-4 (0.5 avg -> weight 2)",0,0,0,0
0x28c74364e3f71e90,hiz.comp:85,main,0.0019360570197383873,1066.8695175438597,LGSB,0.6392405063291139,IMCMIS,0.2468354430379747,TEXTHR,7,1229,},0,0,0,0
0x7ebe2968c45d9f36,flat.frag:226,main,0.0009884510522714972,67.28512396694215,NOTSEL,0.40289256198347106,SHRTSB,0.25,NOINST,2,2889,"vec4 orm = texture(textures[nonuniformEXT(mat.metallicRoughnessTexture)], fragTexCoord);",0,0,0,0
0xb30202aaf0a0cae5,shadowblur.frag:48,main,0.000747465051924314,21.243169398907103,SHRTSB,0.505464480874317,TEXTHR,0.22404371584699453,SELECT,2,7793,"vec4 p2 = texture(src, vec3(uv + pc.dir * 3.5, l)); // texels +3,+4 (0.5 avg -> weight 2)",0,0,0,0
0x014cd6965431b8bd,lightcull.comp:120,main,0.0007352115264829318,3125,WAIT,0.6861111111111111,SELECT,0.17222222222222222,BRANCH,3,1718,LightData L = lights[i];,0,0,0,0
0xb30202aaf0a0cae5,shadowblur.frag:49,main,0.0005228170854989738,19.88671875,TEXTHR,0.484375,WAIT,0.2265625,SELECT,2,7793,"vec4 n1 = texture(src, vec3(uv - pc.dir * 1.5, l)); // texels -1,-2 (0.5 avg -> weight 2)",0,0,0,0
0x7ebe2968c45d9f36,shadow_sample.glsl:31,sampleShadowCDF,0.0005023945430966701,38.5650406504065,NOTSEL,0.3008130081300813,SHRTSB,0.21138211382113822,SELECT,2,5237,"vec4 subA = texture(shadowAtlas, vec3(uv, float(base)));",0,0,0,0
0xb30202aaf0a0cae5,shadowblur.frag:51,main,0.00043704240740929836,14,TEXTHR,0.5607476635514018,SELECT,0.2383177570093458,WAIT,2,7793,N/A,0,0,0,0
0xd9f98b16acb9bcdc,tonemap.frag:23,main,0.0004064085938058429,42,SHRTSB,0.592964824120603,SELECT,0.12562814070351758,NOINST,3,3133,"vec3 hdr = texture(hdrColor, uv).rgb;",0,0,0,0
0xe4e25dae48cb9dbb,flat.mesh:176,getLocalIndex,0.00016542259345865966,0,WAIT,0.7407407407407407,SELECT,0.2345679012345679,NOTSEL,24,1466,uint val = indexBuf.data[uintIdx];,0,0,0,0
0xe4e25dae48cb9dbb,flat.mesh:230,main,0.00013478877985520417,0,WAIT,0.5303030303030303,SELECT,0.4696969696969697,MISC,7,1264,mat4 model = transformBuf.transforms[entityIndex];,0,0,0,0
